Species,longitude,latitude,prov,date,key
Helianthus divaricatus,-87.39326,32.92136,idigbio,5/11/2016,14060e07-df1e-4c48-baa9-73f6f8f23e7b
Helianthus divaricatus,-76.4833,42.4333,idigbio,7/15/1937,1464dc8d-9ba1-4c19-b490-9ead49b06151
Helianthus divaricatus,-76.381,39.872,idigbio,1899-08-29,14c1883a-152b-4e8e-9d14-15ba6ecbbd43
Helianthus divaricatus,-85.799282,38.558319,idigbio,7/30/1909,150b67c1-6e68-4b50-931a-09028d87d39e
Helianthus divaricatus,-75.784912,40.236263,idigbio,9/5/2007,150cf39d-a452-48fc-b0eb-8ec5b0789b08
Helianthus divaricatus,-72.6153,41.7635,idigbio,7/19/1908,15516c7d-f9c6-4d4a-9c2f-085faa1f6632
Helianthus divaricatus,-75.259284,41.576624,idigbio,5/22/1920,15546f36-40fc-4140-bb03-e0c5352d792d
Helianthus divaricatus,-78.43333,40.01667,idigbio,7/26/1996,15acf99d-1bb8-4f90-9f1f-19248f955ea0
Helianthus divaricatus,-77.016667,45.516667,idigbio,7/24/1980,15d273be-3af9-428f-9d31-c3234a0de142
Helianthus divaricatus,-80.633964,40.36979,idigbio,1889-07-22,1644b95c-06a5-4aeb-adaa-215451b52041
Helianthus divaricatus,-72.56923,42.35564,idigbio,7/20/1948,166c568c-df67-48f7-be32-4a3c31bf0bb9
Helianthus divaricatus,-72.5350838,42.5356407,idigbio,9/10/1928,17673b6c-9396-4917-a424-5661a33f3c30
Helianthus divaricatus,-85.74311111,32.21844444,idigbio,6/27/2012,1775867b-3cff-4556-8fa9-8e59f0032691
Helianthus divaricatus,-86.22789105,39.19627108,idigbio,7/30/1959,1780ad4f-21a7-4810-9dd5-4fdfd62286b8
Helianthus divaricatus,-84.40394371,30.17056524,idigbio,7/8/1991,17b908a4-c84c-471c-ba50-94b5fb6a76f4
Helianthus divaricatus,-86.493884,39.095881,idigbio,8/22/1950,18020a2a-28c8-47dc-97af-9338b3b9dbe2
Helianthus divaricatus,-78.059449,39.98034,idigbio,8/11/1956,184e71c1-9113-4c64-89d5-33fed3aa770b
Helianthus divaricatus,-82.8226,34.9562,idigbio,7/13/2004,18a1b08f-effd-460a-ad7a-1d24e85f7661
Helianthus divaricatus,-88.625101,34.234108,idigbio,9/27/1986,197c837e-282b-44e5-a571-b2661f8a7c78
Helianthus divaricatus,-72.50686,42.36447,idigbio,1875-06-30,19c81ffc-df44-48a8-9369-7da276122603
Helianthus divaricatus,-77.2353,38.9761,idigbio,7/27/1919,1a2aaee1-f438-4cbd-b9c9-e5b02c51421b
Helianthus divaricatus,-84.9387,31.06543,idigbio,8/16/2007,1a39ffc6-a0f2-4f9d-8e1e-2bf352e5014b
Helianthus divaricatus,-81.870844,34.381806,idigbio,6/24/2017,1b010d73-04e6-4d22-8f7e-83f0888d4da6
Helianthus divaricatus,-77.1261,38.9436,idigbio,1896-08-02,1b2b037f-374d-4ad4-90c8-087529f06dee
Helianthus divaricatus,-79.853215,40.501409,idigbio,9/6/1909,1bf7ef75-f525-468c-832f-5094b444d848
Helianthus divaricatus,-88.693111,37.510884,idigbio,8/14/1965,1c3e3682-56b7-41da-b8cc-fa20ffe0166c
Helianthus divaricatus,-78.284869,40.084258,idigbio,8/30/1961,1ca003d1-5df4-4ad9-9b34-ac373fce8911
Helianthus divaricatus,-78.324206,40.657415,idigbio,7/31/1973,1cd83500-ee4c-4a5f-8bab-c46b0fe8e629
Helianthus divaricatus,-86.22789105,39.19627108,idigbio,7/30/1959,1cf330e7-e3e5-463d-bf36-12d146c22728
Helianthus divaricatus,-78.385475,40.649498,idigbio,8/4/1954,1d31b245-5791-4d99-9654-4fd605033e3f
Helianthus divaricatus,-85.909879,38.204819,idigbio,7/16/1987,1e07f99b-d264-413f-830d-5d7e9e730445
Helianthus divaricatus,-88.7437,38.7062,idigbio,8/13/2001,1e3c6f86-5269-4831-b0c4-7640fd609613
Helianthus divaricatus,-75.686713,40.813205,idigbio,9/10/1963,1e4c5f98-8d1a-4091-9159-523e31552046
Helianthus divaricatus,-72.40038,42.27875,idigbio,7/23/1931,1e845429-fe56-4249-b798-d70cea179bbe
Helianthus divaricatus,-78.762518,39.652865,idigbio,NA,1f456f83-a76d-4fd7-82b9-385b0df9d7ab
Helianthus divaricatus,-78.067826,40.547026,idigbio,8/26/1994,1f6609e0-6ab3-40af-a02f-8beeb70a2c8d
Helianthus divaricatus,-89.10112,38.94156,idigbio,10/1/2009,1f6a2b31-5f25-406b-aed6-7f1ca8043a73
Helianthus divaricatus,-73.2735,41.1779,idigbio,9/13/1909,1f713135-2c36-49b4-a2f0-92d868056f00
Helianthus divaricatus,-72.73493,41.264705,idigbio,7/22/2016,1f9d6e0c-8776-4a55-89a9-2c2f31ce46b7
Helianthus divaricatus,-79.06115,38.530033,idigbio,7/30/2002,1fb08336-beae-419c-ba01-92ea980e764a
Helianthus divaricatus,-72.75611,42.13819,idigbio,8/3/1927,1fd536a5-7363-4289-87e4-ae2f0dc3c5b5
Helianthus divaricatus,-76.9664,38.9103,idigbio,7/26/1924,200af77f-ee12-48eb-a325-c93719371199
Helianthus divaricatus,-72.9246,41.3113,idigbio,1885-09-10,2067c85a-0dc8-459b-81fd-17d3641c6e6d
Helianthus divaricatus,-77.0367,38.895,idigbio,NA,20809541-17c5-43eb-9326-81945a318411
Helianthus divaricatus,-87.220841,36.107559,idigbio,1897-08-19,2122a223-594b-400d-ae26-6e17caf07118
Helianthus divaricatus,-90.740189,41.715354,idigbio,8/22/1947,21595129-455b-46d0-9efb-fdf942ef1185
Helianthus divaricatus,-73.17991,43.79126,idigbio,8/8/1967,215b7ab6-9718-486f-bd0f-8345a17ec317
Helianthus divaricatus,-75.194277,39.934017,idigbio,1871-08-06,21b1b1d3-e3c1-400a-bc96-a8ca8d7df2d5
Helianthus divaricatus,-73.29317,43.80625,idigbio,NA,21b67297-8b32-4b20-810b-df9113fc31f6
Helianthus divaricatus,-78.735265,39.748697,idigbio,8/16/1967,21ccee24-696b-48e7-84a6-550f272d244b
Helianthus divaricatus,-75.112381,41.235174,idigbio,8/12/1948,22233967-a917-4612-8d15-2f1e4add29f1
Helianthus divaricatus,-86.277308,38.770063,idigbio,7/21/1950,222dbe0d-1f14-4712-8f30-395034136843
Helianthus divaricatus,-75.45957,41.578687,idigbio,8/23/1920,22b0ba8a-46d2-4395-9e4d-c10f83d455d7
Helianthus divaricatus,-77.1,44.55,idigbio,8/25/1987,22fae4e4-6fb2-4a6c-9ebd-04da48286d50
Helianthus divaricatus,-80.53101214,34.98763558,idigbio,7/8/1950,24eb6290-1122-4a51-be23-273a1392fd46
Helianthus divaricatus,-79.40186,41.61247,idigbio,8/17/1904,250f097c-1cc1-4611-b231-fbd97fce37e5
Helianthus divaricatus,-72.9246,41.3113,idigbio,1873-07-24,25a28c62-13d6-45e9-9bd4-0957e26f8e32
Helianthus divaricatus,-72.3016,41.3219,idigbio,8/17/1908,2660dc61-fd34-476a-b9c3-3c17f10a7bd5
Helianthus divaricatus,-73.24227,44.38874,idigbio,1883-09-05,269377f7-d9ed-48a3-8134-7cbe49167563
Helianthus divaricatus,-72.50362,42.26082,idigbio,7/24/1925,2734c2cd-05e3-4b26-a69d-1924dc7ea1b4
Helianthus divaricatus,-73.21948,44.55473,idigbio,NA,27a186d4-6497-4159-9495-17246ff9dced
Helianthus divaricatus,-76.4,44.7,idigbio,7/21/1978,27b88585-13bb-4600-b102-ae6671eb92c4
Helianthus divaricatus,-86.43221,39.129993,idigbio,8/29/1978,288b43f5-d19b-44f4-8730-ef1b108ac3d1
Helianthus divaricatus,-72.43193,42.96896,idigbio,8/8/1972,2897fea5-4484-422a-a048-5524c7b2b865
Helianthus divaricatus,-80.0746,41.11313,idigbio,8/23/1968,28bd41ae-7e79-4913-8eaa-cbdae39e34c1
Helianthus divaricatus,-77.0367,38.895,idigbio,1878-08-04,2a7d5b39-1370-490e-9b1e-bf788b853c8d
Helianthus divaricatus,-77.1428,38.9689,idigbio,8/7/1904,2ab4ed3b-ba3e-47e5-ad83-dd8e5eadd868
Helianthus divaricatus,-78.34611,36.73333,idigbio,7/9/1996,2aea443b-8a49-4652-8766-affb2a9b8aca
Helianthus divaricatus,-72.57186,42.17638,idigbio,8/1/1934,2b0394c6-7b0c-43ac-9809-2785608bf108
Helianthus divaricatus,-86.60549,38.746076,idigbio,8/25/1935,2b273a35-425f-4c34-868f-98c2954248e9
Helianthus divaricatus,-73.43989,41.20694,idigbio,8/24/1985,2b3ad6d3-8337-454e-bceb-32fffdd43351
Helianthus divaricatus,-84.3761111,42.7595556,idigbio,7/11/2010,2bd4df9e-04c1-476d-a7b0-1f6d98457030
Helianthus divaricatus,-75.522407,40.811133,idigbio,7/19/1963,2be4bc76-8f46-4d1f-9cf3-5d47844bc9f1
Helianthus divaricatus,-81.792442,40.364918,idigbio,8/13/1942,2c08bda6-4260-4d1e-8da4-cd4aa0cf5326
Helianthus divaricatus,-89.437472,34.288673,idigbio,10/19/1965,2c6af1db-13f6-4bc3-9cab-dc9a0bcd8a82
Helianthus divaricatus,-78.163065,40.612844,idigbio,7/21/1908,2cfaa4a1-2e33-4742-ad04-f01b7efd6187
Helianthus divaricatus,-82.75981,34.990444,idigbio,7/19/2007,2d8b5462-5dd2-4206-bc17-a1bdc4dae57f
Helianthus divaricatus,-86.222826,39.146417,idigbio,7/11/1948,2da98cd8-efa5-44f8-b9bd-681b67b83c06
Helianthus divaricatus,-86.549814,38.330473,idigbio,7/27/1986,2f298979-01d3-478d-9f5e-e330f9144272
Helianthus divaricatus,-78.287578,39.972027,idigbio,8/28/1967,2f4636a4-5719-4e26-8d78-de93b55094b4
Helianthus divaricatus,-76.083333,45.483333,idigbio,7/21/1977,300c7671-bc68-497a-8863-a19e038a1cd3
Helianthus divaricatus,-82.57186,36.05235,idigbio,8/21/2009,302cffae-ab90-4cda-ae53-3f0ad92951bd
Helianthus divaricatus,-85.21588682,30.79580637,idigbio,NA,30737770-ac8e-4945-8015-af3dfbb7f821
Helianthus divaricatus,-78.878369,42.886447,idigbio,10/18/2000,3075c667-2de2-4a52-801d-b962fdf7467a
Helianthus divaricatus,-78.808241,41.372727,idigbio,8/20/1948,3100e63c-0d1b-4f5a-b8da-7aa44acdd15f
Helianthus divaricatus,-72.7495384,42.1250935,idigbio,8/12/1930,314ded3e-2e62-4d0d-a012-ee75f78a8922
Helianthus divaricatus,-73.23124,44.48735,idigbio,1891-07-29,320f02da-bbb0-4f8c-9218-c867044563c3
Helianthus divaricatus,-90.725705,41.708674,idigbio,8/7/1948,3224447d-f2e0-47f2-b2bd-e5781d6a1413
Helianthus divaricatus,-76.499662,42.454383,idigbio,1878-07-03,32725160-55f8-4dae-bd5d-5850caa17ca2
Helianthus divaricatus,-72.5375,42.487778,idigbio,NA,328e17f7-30d5-4b19-b5ac-a9faa82df01d
Helianthus divaricatus,-77.0528,38.9253,idigbio,1895-07-26,33cebd13-7e75-4d18-9942-436ab0a25b49
Helianthus divaricatus,-72.50686,42.36447,idigbio,1889-07-22,3574aa92-a5f4-419d-a817-67bbc8edd688
Helianthus divaricatus,-83.712994,41.718939,idigbio,7/27/1925,3580813a-c494-4725-bd0d-5629942fa700
Helianthus divaricatus,-89.431019,32.332304,idigbio,6/21/1979,35f12689-fa7a-4e21-9616-9425bf2df7b1
Helianthus divaricatus,-86.637695,38.048796,idigbio,8/10/1931,361c1b5b-95df-4e9e-a8aa-91da0cb24d24
Helianthus divaricatus,-80.71541618,37.06335826,idigbio,8/31/1961,3658820b-49cd-47d3-a314-7833d2be7062
Helianthus divaricatus,-87.751556,40.095647,idigbio,8/15/1950,3678a4c0-6a1a-4972-9d11-3ae733af3cdb
Helianthus divaricatus,-73.4706,41.4014,idigbio,7/20/1912,367e6994-2992-4f24-9eb2-8fe148c7967c
Helianthus divaricatus,-72.9246,41.3113,idigbio,NA,36c55bbb-781d-453e-89cf-289ef4697e58
Helianthus divaricatus,-77.3669,38.5839,idigbio,7/6/1949,371a0e19-c9b3-4167-8eb4-3f25dc2a356b
Helianthus divaricatus,-82.282561,37.290981,idigbio,8/3/2008,37523739-d334-4ea3-a0bc-fc7c6b082ca5
Helianthus divaricatus,-82.52282,36.08833,idigbio,6/16/2011,3792ed20-620f-46a8-96fe-502eb65531b1
Helianthus divaricatus,-93.15062315,34.57652507,idigbio,8/19/1955,37e2c91e-6812-4ecb-8778-a88da38ac131
Helianthus divaricatus,-75.734384,39.895387,idigbio,1884-08-10,38201d14-36e8-4a73-8dc4-5f1dc4bf3a4b
Helianthus divaricatus,-81.0951,34.0858,idigbio,7/20/1999,38698dcb-c367-41aa-a2f8-77e3e5074ea9
Helianthus divaricatus,-78.142341,40.847139,idigbio,8/21/1941,38b5f0f4-dc0d-4d0b-af42-579a437fde73
Helianthus divaricatus,-78.9735,38.7956,idigbio,8/7/2002,39ab5b41-a65b-49ec-8bb2-46ba2921b96d
Helianthus divaricatus,-86.33947,39.19834,idigbio,8/23/1950,3a02d9ce-b4cb-4203-9753-7f90c677ea6d
Helianthus divaricatus,-72.9718,41.3307,idigbio,1885-08-07,3a667856-c28d-4326-b9cc-f802473bc2fd
Helianthus divaricatus,-76.533333,44.75,idigbio,9/9/1986,3c5870fc-62d8-4429-a4d2-bd744fa02baa
Helianthus divaricatus,-77.8392,38.7922,idigbio,7/21/1962,3c748845-435e-4ce5-ab75-c3a57beeb53e
Helianthus divaricatus,-81.2685,35.2406,idigbio,8/1/2013,3cd4900c-0901-41cd-a5b2-1d1d740a6e8d
Helianthus divaricatus,-80.199781,40.538123,idigbio,1898-07-12,3d1c7cb1-e43c-4754-88c9-0f836014ae0d
Helianthus divaricatus,-75.801446,40.864534,idigbio,8/13/1975,3d605443-8cb8-4c5e-9b6a-5fc971f701d9
Helianthus divaricatus,-72.920823,41.305111,idigbio,1885-09-10,3d88540a-41c4-440c-b085-7777510579e2
Helianthus divaricatus,-78.95579,40.10252,idigbio,1873-07-30,3dadb3d8-8b6d-46af-89cf-0354422931db
Helianthus divaricatus,-89.429236,37.613113,idigbio,9/14/2013,3db6c891-bbb9-4955-a798-1bb319229bf1
Helianthus divaricatus,-76.916667,45.7,idigbio,8/14/1983,3e5171ef-d684-4e82-9a40-ba4bcc1d579e
Helianthus divaricatus,-87.06686518,41.46075247,idigbio,8/17/1958,3e9ce8b2-5a40-4af7-aee8-bd4026747015
Helianthus divaricatus,-80.21156886,37.48296327,idigbio,9/12/1961,3fb2de20-06dc-4466-8297-76b8093d3d0b
Helianthus divaricatus,-74.39182,41.13954,idigbio,1894-09-01,400148c2-e195-4149-b9cb-9b4b34e094cd
Helianthus divaricatus,-73.0567,41.4389,idigbio,1882-09-05,403aec24-ac7a-46d1-aa31-3c803538abe6
Helianthus divaricatus,-72.3123,41.9875,idigbio,7/24/1921,4128f38d-2cbd-41e5-b3bb-981630ae306f
Helianthus divaricatus,-75.621921,40.850339,idigbio,7/19/1967,415447ba-e5c3-43ed-bb3a-6d9f400547a0
Helianthus divaricatus,-78.58757,38.71222,idigbio,6/24/2011,41cdbbbd-ce38-4c16-8dd4-7512ba041901
Helianthus divaricatus,-72.5177,42.55488,idigbio,9/10/1928,42038f22-bad9-42f4-9700-738b898bff45
Helianthus divaricatus,-73.196,41.1932,idigbio,9/18/1909,428e6f08-8b98-4af2-adb3-f4ce73a62853
Helianthus divaricatus,-72.48746,42.47361,idigbio,1881-07-27,43985cb4-0477-489b-9a37-14c18c824cfc
Helianthus divaricatus,-84.609213,31.549647,idigbio,7/23/1947,43fe2b4a-6f57-40cb-9bf2-8ae914eade7b
Helianthus divaricatus,-72.9718,41.3307,idigbio,1885-08-07,440817e1-5e89-4127-989f-231bbe48c501
Helianthus divaricatus,-72.851818,40.954882,idigbio,NA,441ee9df-ca7c-44b9-93e6-c99722c54851
Helianthus divaricatus,-87.5423,41.01067,idigbio,8/9/2002,4638cbe2-6770-4d0b-b62b-f6507a061e91
Helianthus divaricatus,-77.116667,44.55,idigbio,5/21/1987,47b58b86-b0ba-4ab9-ae4a-e477a26a9644
Helianthus divaricatus,-90.725705,41.708674,idigbio,8/7/1948,47c3a0a7-5575-4ce0-8da7-6fe8b6044149
Helianthus divaricatus,-86.493884,39.095881,idigbio,8/22/1950,486c367d-d42e-454c-88af-fd7fb023bd7b
Helianthus divaricatus,-89.193024,46.219288,idigbio,8/16/1919,49047bb1-a7e0-4cf8-a01d-329d319d49ca
Helianthus divaricatus,-75.8666667,45.4833333,idigbio,4/3/1961,496c5300-ec12-4069-89c1-64a03c293723
Helianthus divaricatus,-72.7462,41.2777,idigbio,9/6/1903,49cbd901-3282-4372-aba3-be423f3b6c33
Helianthus divaricatus,-72.40038,42.27875,idigbio,8/8/1930,49f08232-118c-4cc9-b2d1-e1907d4ea13b
Helianthus divaricatus,-79.1971061,40.4151191,idigbio,8/21/2008,4b9fe1af-a39c-4009-807c-a6da7cd40cf1
Helianthus divaricatus,-79.860605,40.493402,idigbio,9/23/1933,4baf67b1-c1e6-471c-ae5d-9dd36e7cd067
Helianthus divaricatus,-72.50362,42.26082,idigbio,8/8/1930,4c06cc93-a5bb-4a69-860f-f2a366cdbca2
Helianthus divaricatus,-76.8,45.9,idigbio,9/19/1978,4c1bf6a2-c620-489c-a23e-3125fe508615
Helianthus divaricatus,-86.415396,39.122869,idigbio,8/4/1951,4cbc72bf-ddd7-43ff-b857-c0b17da50552
Helianthus divaricatus,-78.33333,39.71667,idigbio,7/24/1996,4ccc6677-4ab3-46f8-9461-d8a5b11329ec
Helianthus divaricatus,-77.715,39.1367,idigbio,7/31/1960,4ce3f8ec-da06-4f8e-b71a-a733a1af6de9
Helianthus divaricatus,-75.579694,40.869227,idigbio,8/1/1963,4cf44752-938a-4dfe-8fda-16337625f58c
Helianthus divaricatus,-73.1931,41.7413,idigbio,7/27/1903,4d0a6ebe-bf3e-44b5-b177-58b682babbd5
Helianthus divaricatus,-76.016121,40.584822,idigbio,8/14/1946,4d24213f-bcf5-4301-b7a3-9065b738eca3
Helianthus divaricatus,-73.23124,44.48735,idigbio,NA,4d2c6bdd-c630-47ad-9f4c-b25ba83fcec5
Helianthus divaricatus,-79.616442,35.088774,idigbio,7/3/1974,4d5a0bf2-1a1d-4f75-92d5-be9fa90260e1
Helianthus divaricatus,-78.36488,39.75615,idigbio,8/26/1950,4de45d94-4a0e-42d8-ba34-0e5e18cc47d7
Helianthus divaricatus,-89.349174,34.436686,idigbio,6/23/2000,4e5539b6-10cc-49a3-984d-bb405721dbd8
Helianthus divaricatus,-83.29282292,34.55457465,idigbio,7/14/1998,4f97af8a-4d46-4131-9d1b-53a85680e031
Helianthus divaricatus,-82.249947,35.243816,idigbio,7/5/1951,5015fa18-0eef-4c65-8d03-385cbb91fb90
Helianthus divaricatus,-78.235292,40.813392,idigbio,7/31/1973,50245367-1f23-47d0-87b1-6136d3f3fcc3
Helianthus divaricatus,-77.0569,38.7764,idigbio,8/9/1919,51720350-d564-4612-8227-d4a59d141ed3
Helianthus divaricatus,-85.668086,42.96336,idigbio,1896-06-30,518d0f61-32e0-42a6-9ea5-5da3ee31025e
Helianthus divaricatus,-81.0571166,34.282821,idigbio,6/26/2017,522fb7b4-a9fe-4ccc-9490-88fc129d4230
Helianthus divaricatus,-87.59673,41.07593,idigbio,7/31/2002,5268cef6-9305-4162-885c-ef2d43232326
Helianthus divaricatus,-84.137151,33.798802,idigbio,6/20/1995,530c4ffa-d1e8-42de-8abf-60b9891e35b4
Helianthus divaricatus,-77.0528,38.9253,idigbio,1895-07-26,534ee96b-b876-4637-a541-b72d93302530
Helianthus divaricatus,-72.3439,41.3964,idigbio,8/10/1938,5372df01-8ef8-4fdb-b3c5-b7a40bf3e81b
Helianthus divaricatus,-73.166667,44.491667,idigbio,7/25/1959,54437b95-db68-437a-8a95-41a590452893
Helianthus divaricatus,-79.52733,40.82246,idigbio,8/16/1906,54826aa9-0c16-4156-9bcd-5b26e6f686cb
Helianthus divaricatus,-72.3123,41.9875,idigbio,7/24/1921,550488cb-6c9a-4489-b8d8-fc3748a3a5c7
Helianthus divaricatus,-78.030152,39.965604,idigbio,9/19/1972,55118164-2a36-4f14-9a3c-ef3bc630d8e1
Helianthus divaricatus,-72.6161995,42.2042618,idigbio,7/25/1930,556ac2c7-2758-437c-88a0-8715e8d23af7
Helianthus divaricatus,-72.8042,41.4591,idigbio,1878-08-12,559e0269-527a-4baf-8ccd-eae972486a67
Helianthus divaricatus,-72.5745354,42.2584267,idigbio,7/29/1930,56157879-22ee-401f-8a28-8f39de697260
Helianthus divaricatus,-87.54402,41.01037,idigbio,7/26/2002,5616bc55-6a9a-42eb-86f4-9f7bd2fb7832
Helianthus divaricatus,-84.9387,31.0654333,idigbio,8/16/2007,56210f57-14ac-4996-9dab-1035b8e6c8f1
Helianthus divaricatus,-79.15327,41.87621,idigbio,7/31/1944,56565382-6731-48f9-afd5-d48b91bc48d7
Helianthus divaricatus,-70.59874,41.58565,idigbio,9/8/1952,56c3abff-210f-41af-b66d-304e26c98ff0
Helianthus divaricatus,-77.874139,41.443394,idigbio,7/20/1952,57a0d82e-8afe-4577-a829-89688c2634d4
Helianthus divaricatus,-79.53138889,41.40833333,idigbio,8/31/2002,57bda354-da22-4942-9180-437a8dc28983
Helianthus divaricatus,-85.69555197,37.96988623,idigbio,7/26/1939,5abfdc92-aaf3-4390-adbc-ac9ebc3856b9
Helianthus divaricatus,-93.41161314,35.0035815,idigbio,8/16/1939,5bc2fa8d-3124-4cf9-9247-a328677f1d8e
Helianthus divaricatus,-87.65997,41.08097,idigbio,7/25/2002,5c44649e-db6e-4241-898b-1b36ab47e01d
Helianthus divaricatus,-72.9246,41.3113,idigbio,10/8/1902,5c54d1a5-a3fd-4fa1-860d-5bdbd50b077e
Helianthus divaricatus,-72.73493,41.264705,idigbio,10/18/2003,5cc54b41-01c0-4485-be2d-1d0d55136f2e
Helianthus divaricatus,-72.959965,41.332398,idigbio,8/15/2010,5dc991ab-2f24-4cba-ad4b-dc1911797d89
Helianthus divaricatus,-77.0528,38.9253,idigbio,1895-09-15,5e304cfb-ddd3-4bb2-b6b6-d95b90c1b718
Helianthus divaricatus,-76.9633,38.9091,idigbio,7/6/2015,5eaaf040-5be4-41ef-9001-6ced1ab4e402
Helianthus divaricatus,-79.268381,41.839226,idigbio,1890-08-23,5eccc239-dde8-4dbc-bd26-318690831a3a
Helianthus divaricatus,-78.553628,40.354519,idigbio,8/2/1934,5f3a97d4-48ed-42b9-93c6-d0a993beb8b8
Helianthus divaricatus,-78.58607,38.71311,idigbio,7/29/2011,60686885-543e-4af0-ae52-2de1c35ea84b
Helianthus divaricatus,-82.749074,41.543106,idigbio,8/6/1953,60a90167-daf9-4dd9-991f-2f2da027fd1c
Helianthus divaricatus,-85.619918,40.102588,idigbio,7/31/1992,610e8797-c740-452b-804a-4c8d2f906a1b
Helianthus divaricatus,-79.481918,40.301444,idigbio,8/4/1936,612ebb80-75b4-4a5b-ab3e-f6decdeea786
Helianthus divaricatus,-84.969514,38.892838,idigbio,8/10/1937,61a5d2d3-8459-4f63-9c64-cfbb1f4f2c19
Helianthus divaricatus,-82.403151,34.904653,idigbio,7/19/1992,62804c1d-bb99-4465-8b48-6ef00731b8e8
Helianthus divaricatus,-83.0749,34.8718,idigbio,6/26/2003,62d87f7c-e7b9-418c-80ef-15df0152f897
Helianthus divaricatus,-72.7006,41.3347,idigbio,1882-08-21,62f2ad94-ea04-4fb6-9bd3-b8cee9a70452
Helianthus divaricatus,-78.515294,39.798293,idigbio,9/17/1949,62fdfab4-b175-4333-a1b1-4319f4a10c28
Helianthus divaricatus,-86.429721,39.130592,idigbio,8/29/1978,636fd123-0463-4020-b8a5-5f54ad1d32f7
Helianthus divaricatus,-72.48746,42.47361,idigbio,9/28/1930,64621764-7310-44ad-b6eb-742899b6b0cc
Helianthus divaricatus,-77.422303,40.586374,idigbio,7/19/1908,650ae228-f528-43b3-a548-5af4fd09ec04
Helianthus divaricatus,-74.661552,41.320928,idigbio,1894-07-22,652eab2d-80bb-4e62-a6aa-8a069ceec44c
Helianthus divaricatus,-91.1974083,37.0729556,idigbio,7/12/2017,65465a32-1335-4865-bf89-db489cf2daf4
Helianthus divaricatus,-78.56953008,38.85926366,idigbio,8/19/1911,6691595a-42af-4a90-af5c-f0f4a6e2559b
Helianthus divaricatus,-82.63675367,34.51985552,idigbio,7/17/1956,66ec8e42-32d6-47cc-b994-1885be95acc3
Helianthus divaricatus,-72.50686,42.36447,idigbio,9/22/1929,674354a0-231a-4fec-9749-2cbc8bff87f4
Helianthus divaricatus,-83.271347,43.941125,idigbio,7/31/1952,6753e473-4e79-46d1-91e7-8c41066b0bfb
Helianthus divaricatus,-87.9094,39.316326,idigbio,8/27/2012,678443b6-04ea-4aaa-8f95-f2d70a44f3e9
Helianthus divaricatus,-89.85815,40.20019,idigbio,8/14/2003,67a5336a-552b-4094-aeb3-71ff47c642c5
Helianthus divaricatus,-79.722178,34.907806,idigbio,6/22/1977,6804d388-9ca7-4fed-a6c5-40f5da83cec0
Helianthus divaricatus,-78.13333,39.73333,idigbio,7/2/1995,689bb898-4435-43ea-a6cd-a4de4574715b
Helianthus divaricatus,-86.172279,38.87887,idigbio,7/26/1937,68af3ab1-ca0f-444b-8844-817efa3b8ad0
Helianthus divaricatus,-76.0527778,44.5444444,idigbio,7/31/1988,690fe6eb-a183-465c-a3cd-59f232b726d4
Helianthus divaricatus,-70.82579,43.86381,idigbio,8/18/1992,6a4ab4f8-4414-44fb-b231-04c931157f5e
Helianthus divaricatus,-72.28434,42.28064,idigbio,7/29/1929,6ac96aa5-6d69-4466-a350-5106ade5ad1b
Helianthus divaricatus,-86.543859,38.332574,idigbio,8/17/1913,6b1c882c-7ad5-4c94-8a8d-75a735cad0fb
Helianthus divaricatus,-88.36787,42.09542,idigbio,8/15/2006,6b41173c-6015-4dd1-90f9-ca095cd7923d
Helianthus divaricatus,-87.66009,41.06675,idigbio,7/31/2002,6bab0cca-60ab-45f4-9204-cdf05220d124
Helianthus divaricatus,-78.499738,39.77098,idigbio,7/20/1987,6c2ae876-83aa-45ff-82ec-0fe99b52f8f7
Helianthus divaricatus,-73.23124,44.48735,idigbio,NA,6c8b9ae2-4e40-4691-adac-5bf0751f1de4
Helianthus divaricatus,-81.02,34.531,idigbio,9/30/1986,6cf55f25-2b1f-4472-ab51-19d9a64d9281
Helianthus divaricatus,-81.175088,36.429296,idigbio,10/11/1999,6d28bbec-f6bc-4fec-9fa5-34cd0e363f40
Helianthus divaricatus,-78.56953008,38.85926366,idigbio,9/6/1983,6d2e5367-a426-414d-85ef-a4d69571c177
Helianthus divaricatus,-72.6153,41.7635,idigbio,7/19/1908,6d2eb6d3-5729-43b9-892f-11a2efd8ad57
Helianthus divaricatus,-73.171541,40.834213,idigbio,8/11/1921,6dc2b1e1-33cc-4345-9b23-db1f23b6fa26
Helianthus divaricatus,-79.26867,41.06021,idigbio,7/21/1904,6eb0e52b-6e60-465f-80ec-9b7819b3a8b2
Helianthus divaricatus,-70.94088,43.83998,idigbio,7/31/1974,6ee4f666-7d2c-445d-bf08-6d854de1dc41
Helianthus divaricatus,-86.218592,39.247327,idigbio,8/29/1978,6f522585-46f9-4b90-87a6-03f47c721280
Helianthus divaricatus,-79.52733,40.82246,idigbio,9/24/1904,6fe30769-ad65-493b-8867-57c30aa37869
Helianthus divaricatus,-73.29317,43.80625,idigbio,NA,700987b4-70d6-4873-8c1b-4f40582231cc
Helianthus divaricatus,-73.23124,44.48735,idigbio,NA,713e147c-df59-4a1c-b46d-22a58c78dd07
Helianthus divaricatus,-80.70270806,37.31475964,idigbio,9/5/1961,72f7549f-7888-4fba-af4f-f079caf237c7
